ea_id,ea_id_raw,projection_class,card_status,registry_status,pipeline_phase_card,pipeline_highest_gate,in_seeds,in_capproved,in_dapproved,in_ea_docs,in_draft,in_review,in_rejected,in_recovery,in_blocked,in_dup,in_registry,in_pipeline,vault_node,vault_node_slug,vault_generated,card_mtime,vault_node_mtime
10745,QM5_10745,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10746,QM5_10746,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10747,QM5_10747,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10748,QM5_10748,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10749,QM5_10749,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
1075,QM5_1075,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493157,
10750,QM5_10750,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491534,
10751,QM5_10751,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491534,
10752,QM5_10752,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10753,QM5_10753,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10754,QM5_10754,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10755,QM5_10755,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10756,QM5_10756,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10757,QM5_10757,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10758,QM5_10758,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10759,QM5_10759,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
1076,QM5_1076,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491534,
10760,QM5_10760,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491534,
10761,QM5_10761,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10762,QM5_10762,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10763,QM5_10763,CANONICAL,APPROVED,active,,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1784837620,
10764,10764,DRAFT,,active,,,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,
10765,10765,DRAFT,,active,,,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,
10766,10766,DRAFT,,active,,,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,
10767,10767,DRAFT,,active,,,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,
10768,10768,DRAFT,,active,,,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,,
10769,QM5_10769,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
1077,QM5_1077,CANONICAL,APPROVED,active,G0,Q07,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491534,
10770,QM5_10770,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10771,QM5_10771,CANONICAL,APPROVED,active,G0,Q10_NEWS,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10772,QM5_10772,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10773,QM5_10773,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10774,QM5_10774,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10775,QM5_10775,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491534,
10776,QM5_10776,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10777,QM5_10777,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10778,QM5_10778,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10779,QM5_10779,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
1078,QM5_1078,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491534,
10780,QM5_10780,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491534,
10781,QM5_10781,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10782,QM5_10782,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10783,QM5_10783,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491534,
10784,QM5_10784,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10785,QM5_10785,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491534,
10786,QM5_10786,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10787,QM5_10787,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10788,QM5_10788,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10789,QM5_10789,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
1079,QM5_1079,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491535,
10790,QM5_10790,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10791,QM5_10791,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491534,
10792,QM5_10792,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491535,
10793,QM5_10793,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491535,
10794,QM5_10794,CANONICAL,APPROVED,active,G0,Q06,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10795,QM5_10795,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10796,QM5_10796,CANONICAL,APPROVED,active,G0,Q07,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10797,QM5_10797,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491535,
10798,QM5_10798,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491535,
10799,QM5_10799,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
1080,QM5_1080_v2,CANONICAL,PENDING,active,G0,Q02,0,0,1,0,0,1,0,0,0,0,1,1,0,,0,1787491535,
10800,QM5_10800,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10801,QM5_10801,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10802,QM5_10802,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491535,
10803,QM5_10803,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10804,QM5_10804,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10805,QM5_10805,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10806,QM5_10806,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10807,QM5_10807,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10808,QM5_10808,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10809,QM5_10809,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
1081,QM5_1081,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493157,
10810,QM5_10810,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10811,QM5_10811,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10812,QM5_10812,CANONICAL,APPROVED,active,G0,,0,0,1,1,0,0,0,0,0,0,1,0,0,,0,1787491535,
10813,QM5_10813,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10814,QM5_10814,CANONICAL,APPROVED,active,G0,Q06,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10815,QM5_10815,CANONICAL,APPROVED,active,G0,Q10_NEWS,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10816,QM5_10816,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10817,QM5_10817,CANONICAL,APPROVED,active,G0,Q07,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10818,QM5_10818,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10819,QM5_10819,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491535,
1082,QM5_1082,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493157,
10820,QM5_10820,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10821,QM5_10821,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491535,
10822,QM5_10822,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491535,
10823,QM5_10823,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10824,QM5_10824,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10825,QM5_10825,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10826,QM5_10826,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10827,QM5_10827,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491535,
10828,QM5_10828,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10829,QM5_10829,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
1083,QM5_1083,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493158,
10830,QM5_10830,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491535,
10831,QM5_10831,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491535,
10832,QM5_10832,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10833,QM5_10833,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10834,QM5_10834,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10835,QM5_10835,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10836,QM5_10836,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10837,QM5_10837,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10838,QM5_10838,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10839,QM5_10839,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
1084,QM5_1084,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493158,
10840,QM5_10840,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10841,QM5_10841,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10842,QM5_10842,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10843,QM5_10843,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491535,
10844,10844,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,1,0,0,0,0,1,0,0,,0,1787491535,
10845,10845,CANONICAL,APPROVED,active,G0,Q07,0,0,1,1,0,1,0,0,0,0,1,1,0,,0,1787491535,
10846,10846,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,1,0,0,0,0,1,1,0,,0,1787491535,
10847,10847,CANONICAL,APPROVED,active,G0,Q10_NEWS,0,0,1,0,0,1,0,0,0,0,1,1,0,,0,1787491535,
10848,10848,CANONICAL,APPROVED,active,G0,Q10_NEWS,0,0,1,0,0,1,0,0,0,0,1,1,0,,0,1787491535,
10849,10849,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,1,0,0,0,0,1,1,0,,0,1787491535,
1085,QM5_1085,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493158,
10850,QM5_10850,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10851,QM5_10851,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10852,QM5_10852,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10853,QM5_10853,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491535,
10854,QM5_10854,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10855,QM5_10855,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10856,QM5_10856,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10857,QM5_10857,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491535,
10858,QM5_10858,CANONICAL,APPROVED,active,G0,Q05,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491536,
10859,QM5_10859,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
1086,QM5_1086,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493158,
10860,QM5_10860,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10861,QM5_10861,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491536,
10862,QM5_10862,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491536,
10863,QM5_10863,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10864,10864,REJECTED,,active,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10865,10865,REJECTED,,active,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10866,QM5_10866,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10867,QM5_10867,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10868,QM5_10868,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10869,QM5_10869,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
1087,QM5_1087,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493158,
10870,QM5_10870,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491536,
10871,QM5_10871,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10872,QM5_10872,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10873,QM5_10873,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787491536,
10874,QM5_10874,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491536,
10875,QM5_10875,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493158,
10876,QM5_10876,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493158,
10877,QM5_10877,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493158,
10878,QM5_10878,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493158,
10879,QM5_10879,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493158,
1088,QM5_1088,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493158,
10880,QM5_10880,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10881,QM5_10881,CANONICAL,APPROVED,active,G0,,0,0,1,0,0,0,0,0,0,0,1,0,0,,0,1787493158,
10882,QM5_10882,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493158,
10883,QM5_10883,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10884,QM5_10884,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10885,QM5_10885,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10886,QM5_10886,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10887,QM5_10887,REJECTED,,retired,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10888,QM5_10888,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10889,10889,REJECTED,,active,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
1089,QM5_1089,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787493158,
10890,10890,REJECTED,,active,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10891,10891,REJECTED,,active,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10892,QM5_10892,CANONICAL,APPROVED,active,,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1784838106,
10893,10893,REJECTED,,active,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10894,10894,REJECTED,,active,,,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,,
10895,QM5_10895,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10896,QM5_10896,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10897,QM5_10897,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10898,QM5_10898,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10899,QM5_10899,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
1090,QM5_1090,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787493158,
10900,10900,REJECTED,APPROVED,active,G0,Q02,0,0,1,0,0,0,1,0,0,0,1,1,0,,0,1787491536,
10901,10901,REJECTED,APPROVED,active,G0,Q02,0,0,1,0,0,0,1,0,0,0,1,1,0,,0,1787491536,
10902,10902,REJECTED,APPROVED,active,G0,Q02,0,0,1,0,0,0,1,0,0,0,1,1,0,,0,1787491536,
10903,QM5_10903,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10904,QM5_10904,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10905,QM5_10905,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10906,QM5_10906,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10907,QM5_10907,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10908,QM5_10908,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10909,QM5_10909,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
1091,QM5_1091,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10910,QM5_10910,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10911,QM5_10911,REJECTED,APPROVED,active,G0,Q14,0,0,1,0,0,0,1,0,0,0,1,1,0,,0,1787491536,
10912,QM5_10912,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10913,QM5_10913,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10914,QM5_10914,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10915,QM5_10915,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10916,QM5_10916,CANONICAL,APPROVED,active,G0,Q10_NEWS,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10917,QM5_10917,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10918,QM5_10918,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10919,QM5_10919,CANONICAL,APPROVED,active,G0,Q10,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
1092,QM5_1092,CANONICAL,APPROVED,active,G0,Q02,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491536,
10920,QM5_10920,CANONICAL,APPROVED,active,G0,Q09_PORTFOLIO,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10921,QM5_10921,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10922,QM5_10922,CANONICAL,APPROVED,active,G0,Q05,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491536,
10923,QM5_10923,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10924,QM5_10924,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10925,QM5_10925,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10926,QM5_10926,CANONICAL,APPROVED,active,G0,Q05,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10927,QM5_10927,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10928,QM5_10928,CANONICAL,APPROVED,active,G0,Q08,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1789400212,
10929,QM5_10929,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
1093,QM5_1093,CANONICAL,APPROVED,active,G0,Q04,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491537,
10930,QM5_10930,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10931,QM5_10931,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491536,
10932,QM5_10932,CANONICAL,APPROVED,active,G0,Q08,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491537,
10933,QM5_10933,CANONICAL,APPROVED,active,G0,Q04,0,0,1,1,0,0,0,0,0,0,1,1,0,,0,1787491537,
10934,QM5_10934,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491537,
10935,QM5_10935,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491537,
10936,QM5_10936,CANONICAL,APPROVED,active,G0,Q02,0,0,1,0,0,0,0,0,0,0,1,1,0,,0,1787491537,
